tweet_ID,label,stance_towards_conspiracy,topic,text
1.47E+18,1,2,3,"How many children died at the hands of #epsteincoverup and #GhislaneMaxwell ? Over 500 children's names from Florida alone, that have been unaccounted for. Multiple witnesses were threatened with the death of themselves and their families."
9.77E+17,1,3,1,"You can always tell when one of these White Unmarked Planes fly over ...

#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare
https://t.co/qQD8fBuJsR https://t.co/YxvHuJ3bjQ"
9.29E+17,1,3,1,"Rep. Lamar Smith,Chair, House Committee on Science, Space &amp; Technology: “Instead of forcing unworkable &amp; costly government mandates on the American people,we should look to technology &amp; innovation to lead the way to address climate change”  https://t.co/HNfu1X6cOY #geoengineering https://t.co/aqPdbuG8Sq"
1.47E+18,1,3,3,The tweet that got me blocked by @scobie ... guess using his own words against him hurt his feelings?  #Royalfamily #sussexsquad #MeghanMarkle #PrinceAndrew #epsteincoverup #GhislaneMaxwell #GhislaneMaxwellTrial https://t.co/a4mrHQFEkA
1.01E+18,1,3,0,"#EverGreenAir 

White Unmarked Boeings Plane

#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/EPlkjaXCdt"
9.16E+17,0,0,1,RT @AldoPerezR: #climatechange change affects US all now. #dubrovnik #sdewes conference.. Prof. Van Ypersele https://t.co/QEH0xl59nb
1.47E+18,1,3,3,#Maxwell #GhislaneMaxwellTrial #epsteincoverup does anybody know where else we can follow? You have to be kidding me with this. https://t.co/fuCvkql88J
1.47E+18,1,2,3,"I'm nonreligious &amp; stand-up for THE #FACT that Famous #Athiests omit the SAME #Scriptures that #FakeGodLovers do. Deniers of WHAT #Secular #Law1ofGod Jew &amp; Gentile means. #Learn 

#NETFLIX ""AXIS SALLY"" &amp; THE WAR BETWEEN #JEWS &amp; GENTILES; #EPSTEINCOVERUP 
https://t.co/8VJ0epP3jN https://t.co/OdDWjPTui2 https://t.co/hLQOAXJh0p"
1.02E+18,1,3,1,@lbox327 @AzSkyWatcher Like this....smh https://t.co/ptoZwFNBeS
1.47E+18,1,2,3,"@sandibachom Nope. Can't separate either one of these evil creatures from #FormerGuy either.
BTW: #EpsteinDidntKillHimself https://t.co/gmkFbGbOCA"
1.26E+18,1,2,1,"RT @HarvardHealth: COVID-19 basics: Symptoms, spread and other essential information about the new coronavirus and COVID-19. https://t.co/W…"
1.05E+18,1,3,1,BBC inviting flat earthers on again. BBC condemned for inviting climate change denier to debate global warming report https://t.co/wSDvGTAWUK
1.47E+18,1,2,3,"Wow.  So, I guess the information that may come out of this trial is feared even by @Twitter .  Interesting. #epsteincoverup https://t.co/9X8i6juwYE"
1.47E+18,1,2,3,"#FoxNewsXmasTree is not #History of #Christianity #Judaism #Islam OMITTING Pivotal #Revelation of #Law1ofGod &amp; what Jew/Gentile means. Ends #History of #Religious #Fascism #HolyWars

#NETFLIX ""AXIS SALLY"" &amp; THE WAR BETWEEN JEWS &amp; GENTILES; #EPSTEINCOVERUP 
https://t.co/8VJ0epP3jN https://t.co/u1NIquY6A0 https://t.co/4JORdfqfl0"
1.26E+18,0,0,1,RT @businessinsider: More than 40% of Republicans think Bill Gates will use a COVID-19 vaccine to implant a location-tracking microchip in…
1.47E+18,1,3,3,"If Meghan McCain not in lockstep with AGE-OLD #Christian #Fascism then why, after years of appeals, she &amp; The View 100% silent re #Law1ofGod definition? Same w/#Biden #PopeFrancis 

#NETFLIX ""AXIS SALLY"" &amp; THE WAR BETWEEN JEWS &amp; GENTILES; #EPSTEINCOVERUP 
https://t.co/8VJ0epP3jN https://t.co/FAjLyxuTn2 https://t.co/BMxfVOg1L5"
1.26E+18,1,3,1,"@PabloSpyer Para quem acha um absurdo:
https://t.co/yFL1vlZ2GT"
9.01E+17,0,0,2,Texas senators who voted against aid for Hurricane Sandy ask for federal assistance ahead of Hurricane Harvey https://t.co/KPQstpG1ey https://t.co/s6zUMeEKBn
1.26E+18,0,0,1,"When the hepatitis-C/corona hybrid virus comes to wipe out humanity, one of these will be patient zero. #COVID19  #COVIDIDIOTS https://t.co/RgCRvr5IYh"
1.26E+18,0,0,1,"@GavinNewsom OPEN CALIFORNIA! 🤨 
https://t.co/StdwEzjXev"
9.13E+17,1,2,1,"RT @OpChemtrails: the UN blames you for climate change, meanwhile ignores this https://t.co/eLlueig4G2 --==-✈ #opchemtrails #Geoengineering"
1.47E+18,1,2,3,"Scott Peterson #Catholic denier of what #Law1ofGod, Jew, Gentile &amp; #Circumcision MEANS. Appeals 2 #PopeFrancis #Biden #BidenPutin #Trump #NancyPelosi #Kamala 
#Criminals hate #Truth

#NETFLIX ""AXIS SALLY"" &amp; THE WAR BETWEEN JEWS &amp; GENTILES; #EPSTEINCOVERUP 
https://t.co/8VJ0epP3jN https://t.co/YHWYjzVlUX https://t.co/s7YEb8euwN"
1.26E+18,0,0,1,RT @ChampagneAnyone: me trying to find a cure for covid19 so girls stop making tik tok videos during quarantine https://t.co/QYz1cYbDQb
1.47E+18,1,2,3,"@TheScotsman @BorisJohnson in tungsten blankets ! Christmas Panto season. Starring #Carrie ""Babies 4""  Johnson. It's a perfect accompaniment to your cheese and wine meetings. Do you have massages like the #epsteincoverup strategy for abusing your staff? Is #princessnutnuts warming gals up? https://t.co/cdMMed6AVO"
1.47E+18,1,2,3,"Inception.
#GhislaineMaxwell #MaxwellTrial #EpsteinDidntKillHimself https://t.co/0F3rJwrCU4"
1.04E+18,1,2,1,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #MAGA #potus #breakingnews https://t.co/DIGpxlBlTB
1.47E+18,1,2,3,@jkbjournalist There's NO age of consent for rape! I don't get why the judge keeps instructing on this? #MaxwellTrial #epsteincoverup #BreakingNews
1.47E+18,1,3,1,#TrumpCrimeFamily #epsteincoverup #Epstein #GhislaneMaxwell https://t.co/1WXIU9nRGV
1.47E+18,1,3,3,"Omicron: proof that the elites will come up with anything and use to media to keep us from focusing on the Ghislaine Maxwell trial. 

#Omicron 
#COVID19
#Variant
#Distraction
#GhislaneMaxwell 
#EpsteinDidntKillHimself
#Media
#Elite 
#Distraction https://t.co/aQkevvow4K"
1.47E+18,1,3,3,"Big media censoring what is convenient to them.
Not surprised at all.
 #Epstein #epsteincoverup #EpsteinDidntKillHimself https://t.co/JNyU9DtyWB"
1.26E+18,1,3,1,@karaswisher 60% off all(!) US adults don’t categorically reject the conspiracy theory that Bill Gates plans to use Covid-19 mass vaccination to implant microchips in people.
1.26E+18,0,0,1,"RT @ProfKarolSikora: 118 reported fatalities today vs 170, 269, 315, 420, 498, 686, 644 on previous Sundays - a strong decline.

New infect…"
1.47E+18,0,0,1,@ArtisticBlower showed us evidence she was shadow banned on #twitter for speaking out against #JeffreyEpstein &amp; his rich friends...why is the biggest case in history about child trafficking not ALL over every media source?! #GhislaineMaxwellTrial #epsteincoverup https://t.co/jrzukE8lcf
1.47E+18,0,0,1,@lakapartments @B52Malmet @ReportsDaNews Peddle buddies @IvankaTrump @MELANIATRUMP #Trump #epsteincoverup
1.47E+18,1,3,1,"Trump, Clinton et le prince Andrew parmi les passagers de Jeffrey Epstein https://t.co/m6045TjhPa #USA #Epstein #GhislaineMaxwell #Clinton #Trump #PrinceAndew #GhislaineMaxwellTrial #MeToo #epsteincoverup"
1.47E+18,1,2,3,"@leslibless @fyercat It’s not legal, but are empowered by the same as: #epsteincoverup #GhislaneMaxwellTrial 
People united around God-given Rights, no man gave them, no man can take them. #MyBodyMyChoice #CORRUPT"
9.28E+17,1,3,1,RT @techreview: Some worry that geoengineering will be misconstrued as a catchall solution to climate change. #EmTechMIT https://t.co/YJpxW…
9.21E+17,1,2,0,"Scientists, researchers are racing to figure out how to save coffee from effects of climate change: https://t.co/ef5nourHzo by @caitlindewey"
1.47E+18,0,0,1,Who has the most info on the Maxwell/Epstein situation? #Maxwell #epsteincoverup #EpsteinIsland #EpsteinFiles
1.47E+18,1,2,3,OH YEAH! #EpsteinDidntKillHimself 😁 https://t.co/pMwuIf18Xr
1.26E+18,0,0,1,RT @solange20693259: #bolsonarotrabalhaPeloPovo
1.27E+18,1,2,1,#obamagate #Plandemic https://t.co/9pZ6i9HIbU https://t.co/fEKGGz8Mgl
1.47E+18,1,2,3,"The largest account reporting on the Ghislaine Maxwell case, @trackertrial , of The Free Press Report got suspended. Full article. Subscribe to their newsletter via link. #epstein #epsteincoverup #MaxwellTrial 

https://t.co/m2TtNQPggS"
1.47E+18,1,3,3,"Hundreds of powerful names, many victims. Only one person in the dock. That is not justice. That is protection! CALL ALL OF THEM!  JUDGE ALL OF THEM! #GhislaineMaxwellTrial #GhislaneMaxwell #justice #Epstein #epsteincoverup #EpsteinFlightLogs"
1.26E+18,1,2,1,"RT @nypost: Cristina Cuomo defends using bleach bath, holistic remedies as coronavirus treatment https://t.co/iIyVMD01hK https://t.co/z9cGc…"
1.26E+18,1,3,1,"I thought COVID-19 was the greatest Dem hoax. Dude, make up your mind (such as it is). https://t.co/oSL4exuztK"
1.14E+18,1,1,1,"Yeah, anthropogenic climate change is a Chinese, leftist, gay, reptilian, deep state conspiracy. 

So were back to this again ?

8-|

#QandA"
1.26E+18,0,0,1,RT @wef: Welcome to the COVID-19 era of world sport https://t.co/f1GMC878e2 https://t.co/RrCt6mhmPA
1.47E+18,1,3,3,"#Elite &amp; their #Puppets In Power want #Epstein BIG NAME Players out of it. 
#EpsteinCoverup is #REALITY 
MOST #PedophilePriests were let off the hook

#Child #Business #Cash #Extortion 

“AXIS SALLY” &amp; “WAR BETWEEN THE JEWS &amp; THE GENTILES”; ENDING #NWO NOW
https://t.co/8VJ0epP3jN https://t.co/L6XSeQgUYE https://t.co/8wJ2ful9SX"
9.29E+17,0,0,1,"#Geoengineering MIT Technology Review GOP Embraces Geoengineering ... Which Terrifies Geoengineering Researchers MIT Technology Review “As the climate continues to change, geoengineering could become a tool to curb resulting… https://t.co/pSTseiKf5s via https://t.co/V94GbS7WBr https://t.co/bLZxZyehoL"
1.26E+18,1,2,1,FDA Abruptly Halts Bill Gates Coronavirus Testing Program https://t.co/WvKmKym4Qp
1.16E+18,0,0,1,climate change deniers are worse than flat earthers
1.26E+18,1,3,1,"#Covid19 #faschismus #BillGatesIsEvil

Von WIM https://t.co/mV0W8scR8i"
1.27E+18,1,2,1,"@abdullahciftcib #5g #ElonMusk #BillGates #Neuralink #COVID19 #covid1948 
https://t.co/N1EupQa3gv"
1.12E+18,0,0,0,"RT @AKBusinessMonth: #Salmon runs for 2019 look much stronger. But how will price fluxuations, #climatechange, and the US/China #tradewar a…"
9.05E+17,0,0,1,RT @AK_aka_Amazing: You can't claim #climatechange without acknowledging climate #geoengineering https://t.co/2jqXpRlL3b
1.27E+18,1,3,1,#CoronaHoax #COVID19 #Plandemic #q #POTUS #sos #BillGatesBioTerrorist #woke #ObamaGate #DrainTheSwamp #thegreatawakening #ResistTheNewWorldOrder https://t.co/o5i40CBA0d
1.26E+18,0,0,1,Hamas wants the people of Gaza to continue living in abject poverty so that they can go on blaming Israel for Gazans misery. https://t.co/CiTJGPiQ5c
1.01E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/xZ4AduUgFG
1.47E+18,1,3,3,"RT @Jedi4sss: VIDEO: Leaked ABC News Insider Recording EXPOSES #EpsteinCoverup ""We had... https://t.co/O7Ojjno4Dm via @YouTube"
1.27E+18,1,3,1,More like murder to me... #FauciFraud #COVID19 #Fauci #Plandemic #CCPLiedPeopleDied #WHOLiedPeopleDied https://t.co/T351TzOCYu
1.26E+18,1,1,1,"@AuthorKimberley Bar Recipe for ""BLEACH""
1 JIGGER STOLI
1 JIGGER 151 RUM
1 JIGGER AMONIA
1 JIGGER BLEACH
1 JIGGER LYSOL
1 BIG MAC
THROW ALL BLENDER PLUSE TILL CHUNKY
SALT THE RIM WITH DRAIN-O
GOOD FOR WHAT AILS YOU CURES COVID-19"
1.26E+18,0,0,1,Nets to Open Practice Facility on Tuesday Amid COVID-19 Pandemic | Bleacher Report https://t.co/yq9QnPFPSn
1.26E+18,1,2,1,"So, 3 full months into the #COVID19 virus ... a lot of people dead, loved ones, friends, family.

How many are on board with it being a HOAX, how many fee it’s VERY real?"
1.07E+18,1,3,0,"So @SirDavidBBC, at which point was the climate not changing in the last 4.5 Billion years?
Did man made climate change end the ice age?
What was the climate like last time we were at this point in the galatic plane?
How U account 80+ countries geoengineering
@camanpour 
@cnn"
1.26E+18,1,3,2,https://t.co/SNru2RHs5g
9.03E+17,1,3,1,RT @sturdyAlex: Oklahoma could become a coastal state and flatearthers would still claim climate change is a hoax. There's no point arguing…
1.27E+18,1,2,1,#5G #COVID19 #lockdown #UK #coronavirusuk #NWO #global #pandemic is #murder #TestTrackAndTrace https://t.co/JE4CrwhRoT
1.26E+18,0,0,1,"Holness pledges $750,000 to support NCU students affected by COVID-19 https://t.co/UHh15gmO4B"
1.27E+18,1,3,1,"@Reuters More bullshit , the scamdemic is not working anymore #COVID19 #coronahoax #Agenda21 #endthelockdown"
1.14E+18,0,0,1,The latest HurshalNewZ Group.! https://t.co/FVwHbkp8Tv Thanks to @MMary144 @LCaxtonbrown @WKGS_Geography #climatechange #geoengineering
1.26E+18,0,0,1,"While the market for SD-WANs had been ramping up pre-coronavirus, it doesn’t appear to be slowing down. Indeed, the technology—which serves as a connector fabric between branch offices, data centres and cloud—is ideal for setting up remote work forces.

https://t.co/EVq6EIwRBf"
1.26E+18,1,3,2,"RT @kathrynguylay: In times of trouble, love can be a cure – and that includes self-love. Take care of yourself, your body, your mind today…"
1.26E+18,1,1,1,"Hey Twitter, what are you going to do about this?  
Many of them are promoting fake cures, spreading conspiracy theories and pushing to ""re-open America."" https://t.co/AEAT4p17pP via @HuffPostPol"
1.26E+18,0,0,1,"RT @AgentP22: Shameful stuff once again from Jeane Freeman.

How does she stay in position?

https://t.co/Kd4PiBGQ3b"
1.26E+18,1,3,1,"exclusive #interview of #Bioweapons #Francis_Boyle on Coronavirus Biological Warfare #blocked by the Deep State
https://t.co/i9yBvyb5Ve
https://t.co/6EmLwHe6Gz"
1.27E+18,1,2,1,Physicians for Safe Technology: Cell Tower Health Effects. https://t.co/XFkO5utLIS #coronavirus #COVID19 #5G #WiFi
1.04E+18,0,0,0,RT @KiwiFurGallery: Saving the forest &amp; restoring the forest is 1/3 of the solution to climate change - illuminating discussion of #theforg…
1.26E+18,1,2,1,RT @DiazCanelB: Very inspiring visit to those ceaselessly searching for a cure to COVID19 from science.  The best tribute to May 19. #Marti…
1.47E+18,1,2,3,RT @DannyVoglesong: https://t.co/3vfYL40huU #Ghislaine #GhislaineMaxwellTrial #JeffreyEpstein #EpsteinMaxwell #LolitaExpress #PedophileIsla…
1.27E+18,1,1,2,"Will 5G remake the post-coronavirus world? It already has, say the CEOs of Cisco and Qualcomm https://t.co/1cDp5U5mB5  #5G #cisco #Qualcomm"
1.26E+18,0,0,1,NBA Expansion 101: How adding new teams could help solve league's current financial crisis due to coronavirus. #Sonics #NBA #Seattle #Seattlesupersonics  https://t.co/ffGNyVRfT2
1.26E+18,0,0,1,"RT @SteveRustad1: The GOP was outraged at Obama when 4 Americans died in Benghazi.

97,000 Americans have died of COVID-19.

Where's your o…"
1.26E+18,0,0,1,RT @TIMEHealth: Inside San Francisco’s Ambitious Plan to Bring Universal Coronavirus Testing to An Entire U.S. City https://t.co/ut2N0kcC8u
1.26E+18,1,3,1,"@spitfiretyler1 Honey, nothing cures #covid19
FACT
#COVIDIOT #TrumpLiesAmericansDie"
1.27E+18,1,3,1,#novaccine #no5G https://t.co/WNwYkRMKx3
1.26E+18,1,1,1,"But.. Why? IF it's just a Democratic Hoax?
Guess he lied about that too! https://t.co/MMVQzrx6do"
1.10E+18,1,3,0,"@GuitaristDom @realDonaldTrump Why do global warming scientists refuse to use sun spot activity as cause for climate change since records show a direct correlation? Because it doesn't fit their deep state ""gimme money"" ideology and nimwits like guitarist Dom are just brainwashed minions."
1.27E+18,1,3,2,Liars. #PopulationControl #surveillance #BillGates #vaccines  @newhumanitarian owned in part by @gatesfoundation  #coronavirus #liars #NWO https://t.co/XyQxlxvgFA
1.27E+18,1,3,1,"@GameTimeWoo17 NOTICE THE TIE COLOUR
#NWOcoup #CoronaHoax
Tony Blair urges Government to introduce mass testing programme https://t.co/R6y5xY6QzX"
1.26E+18,1,3,1,"AMERICANS FLOCK TO BEACHES AND DEFY THE NEW NORMAL! https://t.co/7a7DtmZd4M
#Ozarks #beach #beaches #beachesopen 
#ContactTracingApp #ContactTracing  #newworldorder  #COVID__19 #COVIDIOT #COVIDIOTS #covid #coronavirus #scamdemic #plandemic #covid19 #masks #Masks4All
#agenda21 https://t.co/Icx9H1X0EY"
1.26E+18,0,0,1,Aviva estimates £160mn of COVID-19 claims across GI businesses. https://t.co/HpHIvt7hmX
1.14E+18,1,2,1,"@Spseansp @RepMattGaetz @Project_Veritas Sadly, the flat earthers, climate change deniers and other imbeciles all voted for Trump."
1.26E+18,0,0,1,"“Citizens and the civil society in #Afghanistan have the right to oversee different procurements and other operational processes at the national level in the fight against #coronavirus. It is also essential to reduce #corruption and financial irregularity"" https://t.co/dQYnm0CDdu"
1.26E+18,0,0,1,Black Excellence https://t.co/GytXJ8moyM
1.01E+18,1,3,1,"RT @ssteingraber1: Deep, illuminating dive into nuances of ⁦@FERC⁩ legal responsibilities to consider #climatechange when permitting #pipel…"
1.26E+18,1,2,1,"RT @bungdan: 44% of Republicans believe Covid is a Bill Gates plot to implant microchips in them, and 31% of them are ""not sure."" 50% of Fo…"
1.26E+18,0,0,1,#update on #coronavirus in #nigeria #covid19 https://t.co/KX5gdIFgnY
1.14E+18,1,3,1,The latest HurshalNewZ Group.! https://t.co/6fq3rwb7aq Thanks to @TheLynchTone @elginism @LeslieKainAuth1 #climatechange #geoengineering
